two_theta,intensity,raw_intensity
10.0,10.983306620602248,10.706902664761412
10.036014405762304,10.593575497305597,9.328390734843977
10.07202881152461,10.271885772327732,12.627615829213108
10.108043217286914,10.01357216420906,9.598696552871116
10.14405762304922,9.813969391489994,10.542569109361146
10.180072028811525,9.668412172710944,10.276888943650654
10.21608643457383,9.572235226412321,8.577972623617345
10.252100840336134,9.520773271134537,7.498001820450417
10.28811524609844,9.509361025418002,8.522736141616281
10.324129651860744,9.533333207803128,11.419929297211588
10.36014405762305,9.588024536830323,8.265018435167072
10.396158463385357,9.668769731040001,10.937398130284446
10.432172869147658,9.770903508972571,11.507763045303395
10.468187274909964,9.889760589168446,11.409689349832274
10.504201680672267,10.020675690168034,10.075060357820334
10.540216086434574,10.158983530511748,3.847316995944306
10.57623049219688,10.300018828739997,14.90645040636638
10.612244897959185,10.439116303393288,7.195005189084597
10.648259303721488,10.449259957796288,11.941011015833794
10.684273709483794,10.398468033359684,9.21282099067188
10.7202881152461,10.506082275124234,13.081691686626655
10.756302521008404,10.471853589017616,14.002476310318809
10.792316926770708,10.659338343904352,11.73970035138474
10.828331332533011,10.65249122843341,7.90100761246269
10.864345738295318,10.655710627049109,8.51840694026469
10.900360144057624,10.480198853946009,9.843608672604551
10.936374549819927,10.36254085913121,11.454393330897007
10.972388955582232,10.35528874830106,10.919366735695132
11.008403361344538,10.210646240297118,12.293438756114632
11.044417767106845,10.021059672297495,11.458094768703385
11.080432172869148,9.907049082549856,10.351052911250711
11.116446578631452,9.895883204697569,8.038388755236307
11.152460984393755,9.807298562197051,8.91098054633076
11.188475390156064,9.387955201334183,8.50696082308836
11.224489795918368,9.516146226697334,8.165722297042338
11.260504201680671,9.310897991921617,10.225987374024266
11.296518607442977,9.386750656092085,10.285027264580751
11.332533013205282,9.313520506027075,10.199089878209906
11.368547418967587,9.422061139604908,10.89908707680096
11.404561824729893,9.7917152667733,6.283642826832004
11.440576230492196,9.991922755558104,10.146066215034764
11.4765906362545,9.91104914774067,7.780304543245653
11.512605042016808,9.860018880450815,10.000148486779045
11.548619447779112,10.003727526589499,8.969824669811505
11.584633853541416,10.084122860251265,9.00443412540539
11.62064825930372,10.174045430795937,8.683833939668077
11.656662665066026,10.329831326952386,12.467939436082192
11.692677070828331,10.513675264869306,12.312755463202242
11.728691476590637,10.628804914009713,10.654259533449435
11.764705882352942,10.693635706208244,11.644834557569332
11.800720288115246,10.877026175490986,12.811661574614453
11.83673469387755,10.710952056195739,11.45213497410688
11.872749099639856,10.644341456099198,12.148909819147873
11.90876350540216,10.633164241272857,10.433482308780452
11.944777911164463,10.624332518053645,11.405618818899304
11.98079231692677,10.648275146431798,11.611631923248105
